isogroup43491	Q3EDL4	GO:0016021; GO:0005886; GO:0005524; GO:0004674; GO:0004675; GO:0046777; GO:0006468
isogroup124237	Q3HRP0	GO:0005886; GO:0005509
isogroup217313	Q3HRP0	GO:0005886; GO:0005509
isogroup264276	Q3IE45	GO:0004455; GO:0000287; GO:0009097; GO:0009099
isogroup276547	Q3IE45	GO:0004455; GO:0000287; GO:0009097; GO:0009099
isogroup315900	Q3J517	GO:0005737; GO:0005524; GO:0004641; GO:0006189
isogroup316764	Q3J781	GO:0005737; GO:0071424; GO:0070475
isogroup264383	Q3JRV4	GO:0016787; GO:0046872
isogroup267011	Q3JRV4	GO:0016787; GO:0046872
isogroup278348	Q3JRV4	GO:0016787; GO:0046872
isogroup322084	Q3JRV4	GO:0016787; GO:0046872
isogroup117193	Q3K5H3	GO:0008802; GO:0008812; GO:0050660; GO:0019285
isogroup283547	Q3K5H3	GO:0008802; GO:0008812; GO:0050660; GO:0019285
isogroup297431	Q3K6Y7	GO:0005737; GO:0004325; GO:0046872; GO:0006783
isogroup48796	Q3KMZ3	GO:0005737; GO:0030145; GO:0003723; GO:0004523; GO:0006401
isogroup197338	Q3KNI6	GO:0005737; GO:0051087; GO:0070286; GO:0003341; GO:0030317
isogroup286966	Q3KNI6	GO:0005737; GO:0051087; GO:0070286; GO:0003341; GO:0030317
isogroup117321	Q3KPT5	GO:0071819; GO:0005643; GO:0000124; GO:0070390; GO:0003713; GO:0016578; GO:0006406; GO:0045893; GO:0006368
isogroup85026	Q3KPT5	GO:0071819; GO:0005643; GO:0000124; GO:0070390; GO:0003713; GO:0016578; GO:0006406; GO:0045893; GO:0006368
isogroup273501	Q3KQ62	GO:0005737
isogroup277719	Q3KRA9	GO:0005737; GO:0005925; GO:0005654; GO:0005634; GO:0051213; GO:0046872
isogroup320356	Q3KRA9	GO:0005737; GO:0005925; GO:0005654; GO:0005634; GO:0051213; GO:0046872
isogroup36567	Q3KRA9	GO:0005737; GO:0005925; GO:0005654; GO:0005634; GO:0051213; GO:0046872
isogroup114203	Q3LSS0	GO:0071014; GO:0000398
isogroup93796	Q3LSS0	GO:0071014; GO:0000398
isogroup203413	Q3M5D0	GO:0003677; GO:0003899; GO:0032549; GO:0006351
isogroup200848	Q3M6C3	GO:0016829; GO:0046872; GO:0000166; GO:0017000
isogroup92172	Q3M6C3	GO:0016829; GO:0046872; GO:0000166; GO:0017000
isogroup78780	Q3M8N0	GO:0051539; GO:0005506; GO:0016903; GO:0030976; GO:0022900; GO:0009399
isogroup294533	Q3MAV9	GO:0005737; GO:0003866; GO:0009073; GO:0009423
isogroup55335	Q3MAV9	GO:0005737; GO:0003866; GO:0009073; GO:0009423
isogroup284353	Q3MDK7	GO:0005737; GO:0004252
isogroup305027	Q3MEM9	GO:0005737; GO:0005524; GO:0004340; GO:0005536; GO:0006096
isogroup182015	Q3MFQ8	GO:0005737; GO:0003991; GO:0005524; GO:0042450
isogroup202849	Q3MHE2	GO:0015030; GO:0016607; GO:0097525; GO:0071005; GO:0071001; GO:0046540; GO:0030621; GO:0017070; GO:0000398
isogroup122855	Q3MHG0	GO:0005829; GO:0000139; GO:0017119; GO:0007030; GO:0048213; GO:0015031; GO:0006890
isogroup115985	Q3MHN0	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0005839; GO:0019774; GO:0004175; GO:0004298; GO:0010498; GO:0010499; GO:0043161
isogroup292449	Q3MHR0	GO:0005737; GO:0052689; GO:0008474; GO:0006631; GO:0002084
isogroup118980	Q3MHW0	GO:0016235; GO:0005829; GO:0005654; GO:0005085; GO:0050709
isogroup181288	Q3MIE0	GO:0005739; GO:0003824
isogroup319336	Q3MIE4	GO:0005741; GO:0016491; GO:0008270; GO:0010637
isogroup270353	Q3MIF4	GO:0005829; GO:0005524; GO:0004856; GO:0042732; GO:0016310; GO:0005997
isogroup506248	Q3MIR4	GO:0005783; GO:0005794; GO:0016021; GO:0005886; GO:0015247; GO:0015917; GO:0045332; GO:0070863
isogroup184218	Q3MIT2	GO:0009982; GO:0003723; GO:0106029; GO:0031119
isogroup305110	Q3MIX3	GO:0016021; GO:0004674
isogroup114762	Q3SEK0	GO:0005737; GO:0005856; GO:0005509
isogroup264706	Q3SEK0	GO:0005737; GO:0005856; GO:0005509
isogroup279353	Q3SEK0	GO:0005737; GO:0005856; GO:0005509
isogroup301871	Q3SEK2	GO:0005737; GO:0005856; GO:0005509
isogroup114472	Q3SFS4	noMatch
isogroup291349	Q3SJU1	GO:0033743; GO:0008270; GO:0030091; GO:0006979
isogroup116306	Q3SWY0	GO:0033106; GO:0030176; GO:0005765; GO:0046872; GO:0061630; GO:0006915; GO:1902237; GO:0051865; GO:0000209; GO:0034976
isogroup356508	Q3SWY0	GO:0033106; GO:0030176; GO:0005765; GO:0046872; GO:0061630; GO:0006915; GO:1902237; GO:0051865; GO:0000209; GO:0034976
isogroup48661	Q3SWZ7	GO:0015030; GO:0000781; GO:0035861; GO:0005697; GO:0003723; GO:0070034; GO:0030576; GO:0006281; GO:0045739; GO:2000781; GO:1905168; GO:2001034; GO:0051973; GO:1904867; GO:0034337; GO:0090666; GO:0032203; GO:0007004
isogroup70976	Q3SWZ7	GO:0015030; GO:0000781; GO:0035861; GO:0005697; GO:0003723; GO:0070034; GO:0030576; GO:0006281; GO:0045739; GO:2000781; GO:1905168; GO:2001034; GO:0051973; GO:1904867; GO:0034337; GO:0090666; GO:0032203; GO:0007004
isogroup2579940	Q3SX45	GO:0035556; GO:0016567
isogroup2579943	Q3SX45	GO:0035556; GO:0016567
isogroup274847	Q3SX45	GO:0035556; GO:0016567
isogroup265874	Q3SX64	GO:0005881
isogroup49211	Q3SX64	GO:0005881
isogroup175859	Q3SYC2	GO:0005783; GO:0005789; GO:0016021; GO:1990578; GO:0003846; GO:0016407; GO:0006651; GO:0006071; GO:0050892; GO:0019432
isogroup288052	Q3SYC2	GO:0005783; GO:0005789; GO:0016021; GO:1990578; GO:0003846; GO:0016407; GO:0006651; GO:0006071; GO:0050892; GO:0019432
isogroup157622	Q3SYG4	GO:0034464; GO:0034451; GO:0060170; GO:0035869; GO:0005929; GO:0005829; GO:0016020; GO:0000242; GO:0060271; GO:0045444; GO:0061512; GO:0015031; GO:0050896; GO:0007601
isogroup295517	Q3SYG4	GO:0034464; GO:0034451; GO:0060170; GO:0035869; GO:0005929; GO:0005829; GO:0016020; GO:0000242; GO:0060271; GO:0045444; GO:0061512; GO:0015031; GO:0050896; GO:0007601
isogroup175228	Q3SYS4	GO:0005930; GO:0070840; GO:0060271; GO:0044458
isogroup41559	Q3SYS4	GO:0005930; GO:0070840; GO:0060271; GO:0044458
isogroup61887	Q3SYS4	GO:0005930; GO:0070840; GO:0060271; GO:0044458
isogroup102524	Q3SYU1	GO:0005829; GO:0030690; GO:0030691; GO:0005730; GO:0005654; GO:0042393; GO:0031491; GO:0070491; GO:0003714; GO:0006915; GO:0034644; GO:0031497; GO:0002903; GO:0035067; GO:2001243; GO:0000122; GO:0042273
isogroup161621	Q3SYU9	GO:0005737; GO:0005634
isogroup76939	Q3SYZ4	GO:0017101; GO:0005829; GO:0004815; GO:0005524; GO:0003723; GO:0006422
isogroup155670	Q3SZ07	GO:0005737; GO:0005634; GO:0016787; GO:0032526
isogroup285271	Q3SZH6	GO:0005929; GO:0005737; GO:0005874; GO:0005524; GO:0016874; GO:0006464
isogroup302432	Q3SZI7	GO:0000139; GO:0017119; GO:0070085; GO:0006891; GO:0015031
isogroup267244	Q3T077	GO:0005829; GO:0015631; GO:0001578; GO:0046785; GO:0032273
isogroup50684	Q3T078	GO:0005881
isogroup116350	Q3T0I2	GO:0097208; GO:0036464; GO:0005829; GO:0005615; GO:0005764; GO:0004177; GO:0008656; GO:0004197; GO:0008234; GO:0004175; GO:0030108; GO:0004252; GO:0070324; GO:0010815; GO:0097067; GO:0060448; GO:0070371; GO:0002764; GO:0033619; GO:0001656; GO:0043066; GO:0010813; GO:0045766; GO:2001235; GO:0030335; GO:0008284; GO:0010634; GO:0010628; GO:0010952; GO:0031648; GO:0006508; GO:0051603; GO:0032526; GO:0043129; GO:0001913; GO:0031638
isogroup394235	Q3T0I2	GO:0097208; GO:0036464; GO:0005829; GO:0005615; GO:0005764; GO:0004177; GO:0008656; GO:0004197; GO:0008234; GO:0004175; GO:0030108; GO:0004252; GO:0070324; GO:0010815; GO:0097067; GO:0060448; GO:0070371; GO:0002764; GO:0033619; GO:0001656; GO:0043066; GO:0010813; GO:0045766; GO:2001235; GO:0030335; GO:0008284; GO:0010634; GO:0010628; GO:0010952; GO:0031648; GO:0006508; GO:0051603; GO:0032526; GO:0043129; GO:0001913; GO:0031638
isogroup197491	Q3T0K1	GO:0005783; GO:0005789; GO:0005576; GO:0005794; GO:0042470; GO:0033018; GO:0005509
isogroup264512	Q3T0M0	GO:0005829; GO:0005769; GO:0005768; GO:0010008; GO:0005770; GO:0030904; GO:0046872; GO:0032456; GO:0006886; GO:0042147; GO:1990126
isogroup283160	Q3T0M0	GO:0005829; GO:0005769; GO:0005768; GO:0010008; GO:0005770; GO:0030904; GO:0046872; GO:0032456; GO:0006886; GO:0042147; GO:1990126
isogroup224612	Q3T0M7	GO:0005813; GO:0005737; GO:0005829; GO:0005643; GO:0005634; GO:0005096; GO:0008536; GO:0046907; GO:0046604; GO:0007051
isogroup272263	Q3T0M7	GO:0005813; GO:0005737; GO:0005829; GO:0005643; GO:0005634; GO:0005096; GO:0008536; GO:0046907; GO:0046604; GO:0007051
isogroup211912	Q3T0W3	GO:0005737; GO:0046872; GO:0061630; GO:0051865; GO:0016567
isogroup271816	Q3T0Z7	GO:0005737; GO:0004155; GO:0070404; GO:0070402; GO:0006559; GO:0006729
isogroup302767	Q3T116	GO:0005743; GO:0005762; GO:0005739; GO:0004045; GO:0016150; GO:0070126
isogroup116329	Q3T139	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0005886; GO:0072572; GO:0061630; GO:0004842; GO:0008270; GO:0090263; GO:0051865; GO:0070936; GO:0006511; GO:0016055
isogroup58819	Q3T168	GO:0030877; GO:0005829; GO:0005641; GO:0005654; GO:0005634; GO:0019005; GO:0019904; GO:0042803; GO:0044548; GO:0015631; GO:0031625; GO:1990830; GO:0007507
isogroup258681	Q3T9E4	GO:0005789; GO:0005794; GO:0005525; GO:0003924; GO:0035458; GO:0006952; GO:0045087
isogroup266017	Q3T9E4	GO:0005789; GO:0005794; GO:0005525; GO:0003924; GO:0035458; GO:0006952; GO:0045087
isogroup285845	Q3T9E4	GO:0005789; GO:0005794; GO:0005525; GO:0003924; GO:0035458; GO:0006952; GO:0045087
isogroup299732	Q3T9M1	GO:0005887; GO:0046624; GO:0015293; GO:0008643; GO:0006869; GO:0071702
isogroup111840	Q3TA59	GO:0005737; GO:0005783; GO:0005788; GO:0005634; GO:0043123; GO:1903672; GO:0006110; GO:1903302
isogroup162760	Q3TA59	GO:0005737; GO:0005783; GO:0005788; GO:0005634; GO:0043123; GO:1903672; GO:0006110; GO:1903302
isogroup28215	Q3TA59	GO:0005737; GO:0005783; GO:0005788; GO:0005634; GO:0043123; GO:1903672; GO:0006110; GO:1903302
isogroup299832	Q3TCN2	GO:0043202; GO:0005764; GO:0004620; GO:0016042
isogroup104125	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup222739	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup265983	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup266819	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup289356	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup98984	Q3TCX3	GO:0005737; GO:0005634; GO:0005681; GO:0003723; GO:0006376
isogroup304137	Q3TDN0	GO:0016021; GO:1904680; GO:0007368; GO:0060539; GO:0009953; GO:0009880; GO:0007225; GO:0015833
isogroup328505	Q3TDN0	GO:0016021; GO:1904680; GO:0007368; GO:0060539; GO:0009953; GO:0009880; GO:0007225; GO:0015833
isogroup191033	Q3TDQ1	GO:0005783; GO:0016021; GO:0008250; GO:0034998; GO:0032991; GO:0004579; GO:0046872; GO:0043686; GO:0006516; GO:0043687; GO:0018279; GO:0006986; GO:0030433
isogroup207616	Q3TDQ1	GO:0005783; GO:0016021; GO:0008250; GO:0034998; GO:0032991; GO:0004579; GO:0046872; GO:0043686; GO:0006516; GO:0043687; GO:0018279; GO:0006986; GO:0030433
isogroup279880	Q3TDQ1	GO:0005783; GO:0016021; GO:0008250; GO:0034998; GO:0032991; GO:0004579; GO:0046872; GO:0043686; GO:0006516; GO:0043687; GO:0018279; GO:0006986; GO:0030433
isogroup83979	Q3TDQ1	GO:0005783; GO:0016021; GO:0008250; GO:0034998; GO:0032991; GO:0004579; GO:0046872; GO:0043686; GO:0006516; GO:0043687; GO:0018279; GO:0006986; GO:0030433
isogroup268705	Q3TDX8	GO:0005737; GO:0005783; GO:0048471; GO:0004128; GO:0050660; GO:0020037; GO:0046872; GO:0016174; GO:0003958; GO:0016653; GO:0048468; GO:0006091; GO:0042593; GO:0042168; GO:0030073; GO:0006739; GO:0055114; GO:0046677; GO:0006801
isogroup154218	Q3TFK5	GO:0003676; GO:0002244
isogroup295287	Q3TFK5	GO:0003676; GO:0002244
isogroup132977	Q3TIT8	GO:0005829; GO:0030176; GO:0022857; GO:0008643
isogroup23249	Q3TIT8	GO:0005829; GO:0030176; GO:0022857; GO:0008643
isogroup264961	Q3TIX9	GO:0005654; GO:0005634; GO:0005681; GO:0046540; GO:0036459; GO:0008270; GO:0007049; GO:0051301; GO:0000398; GO:0016579; GO:0000245
isogroup285693	Q3TIX9	GO:0005654; GO:0005634; GO:0005681; GO:0046540; GO:0036459; GO:0008270; GO:0007049; GO:0051301; GO:0000398; GO:0016579; GO:0000245
isogroup264589	Q3TMX7	GO:0005615; GO:0005794; GO:0030173; GO:0005654; GO:0016971; GO:0003756; GO:0045454
isogroup310825	Q3TNA1	GO:0005829; GO:0005524; GO:0004856; GO:0042732; GO:0016310; GO:0005997
isogroup240173	Q3TTY0	GO:0016324; GO:0031526; GO:0016021; GO:0004622; GO:0004623; GO:0102567; GO:0102568; GO:0050253; GO:0016042; GO:0006644; GO:2000344; GO:0042572
isogroup313472	Q3TW96	GO:0003977; GO:0006048
isogroup294647	Q3TWN3	GO:0016323; GO:0016021; GO:0043231; GO:0005886; GO:0005524; GO:0015095; GO:0022857; GO:0010960; GO:0015693
isogroup48943	Q3TX08	GO:0005634; GO:0046872; GO:0004809; GO:0000049; GO:0002940
isogroup367478	Q3TY86	GO:0005829; GO:0005783; GO:0005743; GO:0005739; GO:0051537; GO:0050660; GO:0046872; GO:0016491; GO:0097194
isogroup115382	Q3TYL0	noMatch
isogroup111246	Q3TYU2	GO:0005623; GO:0016021; GO:0005524; GO:0016887; GO:0046872; GO:0006812; GO:0006874
isogroup300599	Q3TYX3	GO:0046872; GO:0008168
isogroup267611	Q3TZ65	GO:0005881
isogroup281793	Q3TZ65	GO:0005881
isogroup78832	Q3TZ65	GO:0005881
isogroup93782	Q3TZ65	GO:0005881
isogroup94839	Q3TZ87	GO:0000139; GO:0005795; GO:0016021; GO:0005765; GO:0005802; GO:0016740; GO:0008270; GO:0016567
isogroup205407	Q3TZM9	GO:0005789; GO:0016021; GO:0004377; GO:0006490; GO:0006487
isogroup335561	Q3TZM9	GO:0005789; GO:0016021; GO:0004377; GO:0006490; GO:0006487
isogroup284677	Q3TZZ7	GO:0140268; GO:0031234; GO:0005887; GO:0031227; GO:0044232; GO:0005509; GO:0005544; GO:0042802; GO:0031210; GO:0008429; GO:0035091; GO:0006897; GO:0061817; GO:0006869
isogroup165350	Q3U0D9	GO:0005737; GO:0005783; GO:0032580; GO:0000139; GO:0016604; GO:0005634; GO:0017137; GO:0048365; GO:0061630; GO:0004842; GO:0007049; GO:0007030; GO:0061025; GO:0070936; GO:0000209; GO:0016567; GO:0030334; GO:0006511
isogroup23323	Q3U0K8	GO:0005737; GO:0010494; GO:0005829; GO:0005634; GO:0005506; GO:0031418; GO:0031544; GO:0031543; GO:0008283; GO:0019511; GO:0018126; GO:0006449; GO:0034063
isogroup117411	Q3U1D9	GO:0005813; GO:0005737
isogroup201484	Q3U1J0	GO:0005887; GO:0015171; GO:0015187; GO:0015175; GO:0003333; GO:0015816; GO:0015804
isogroup280519	Q3U269	noMatch
isogroup123533	Q3U2C5	GO:0016021; GO:0046872; GO:0061630; GO:0035690; GO:0043409; GO:0031647; GO:0006511
isogroup273736	Q3U3R4	GO:0005789; GO:0005794; GO:0016021; GO:0034382; GO:0006888; GO:0051006; GO:0033578; GO:0051604; GO:0009306; GO:0090181; GO:0090207; GO:0006641
isogroup80571	Q3U3R4	GO:0005789; GO:0005794; GO:0016021; GO:0034382; GO:0006888; GO:0051006; GO:0033578; GO:0051604; GO:0009306; GO:0090181; GO:0090207; GO:0006641
isogroup283184	Q3U3V8	GO:0005737; GO:0016604; GO:0005654; GO:0005634; GO:0010165
isogroup58865	Q3U3V8	GO:0005737; GO:0016604; GO:0005654; GO:0005634; GO:0010165
isogroup120906	Q3U7R1	GO:0005783; GO:0031234; GO:0030176; GO:0031227; GO:0005509; GO:0005544; GO:0042802; GO:0031210; GO:0008429; GO:0035091; GO:0061817; GO:0006869
isogroup158752	Q3U7R1	GO:0005783; GO:0031234; GO:0030176; GO:0031227; GO:0005509; GO:0005544; GO:0042802; GO:0031210; GO:0008429; GO:0035091; GO:0061817; GO:0006869
isogroup213794	Q3U829	GO:0044599; GO:0005737; GO:0016607; GO:0005654; GO:0005634; GO:0000724; GO:0016197; GO:0015031
isogroup2137940	Q3U829	GO:0044599; GO:0005737; GO:0016607; GO:0005654; GO:0005634; GO:0000724; GO:0016197; GO:0015031
isogroup2137942	Q3U829	GO:0044599; GO:0005737; GO:0016607; GO:0005654; GO:0005634; GO:0000724; GO:0016197; GO:0015031
isogroup220270	Q3U829	GO:0044599; GO:0005737; GO:0016607; GO:0005654; GO:0005634; GO:0000724; GO:0016197; GO:0015031
isogroup95172	Q3UD82	GO:0003950; GO:1990404; GO:0006471; GO:0070213; GO:0140289
isogroup113976	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup156848	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup205724	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup220030	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup226902	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup240978	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup265801	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup33501	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup54978	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup90736	Q3UES3	GO:0000781; GO:0005737; GO:0000139; GO:0005635; GO:0005634; GO:0000242; GO:0048471; GO:0019899; GO:0046872; GO:0003950; GO:1990404; GO:0047485; GO:0035264; GO:1904357; GO:0090263; GO:1904355; GO:0006471; GO:0070213; GO:0070198; GO:0070212; GO:0000209; GO:0040014; GO:0000723; GO:0016055
isogroup64372	Q3UFB2	GO:0005634; GO:0070761; GO:0051117; GO:0019899; GO:0042802; GO:0046872; GO:0001094; GO:0000492; GO:0000463; GO:0051259; GO:0048254
isogroup200856	Q3UFF7	GO:0005737; GO:0005829; GO:0052689; GO:0008474; GO:0042997; GO:0002084
isogroup278903	Q3UFF7	GO:0005737; GO:0005829; GO:0052689; GO:0008474; GO:0042997; GO:0002084
isogroup114925	Q3UFY7	GO:0005737; GO:0016787; GO:0000287; GO:0000166; GO:0016311; GO:0009117
isogroup283797	Q3UGF1	GO:0005929; GO:0005737; GO:0005856; GO:0030991; GO:0031514; GO:0097730; GO:0016604; GO:0005654; GO:0032391; GO:0001750; GO:0000902; GO:0060830; GO:0060271; GO:0055123; GO:0042471; GO:0031076; GO:0048701; GO:0030326; GO:0008406; GO:0001701; GO:0035721; GO:0061055; GO:0050877; GO:1903441; GO:0061512; GO:0065003; GO:0007224; GO:0060831
isogroup394048	Q3UGF1	GO:0005929; GO:0005737; GO:0005856; GO:0030991; GO:0031514; GO:0097730; GO:0016604; GO:0005654; GO:0032391; GO:0001750; GO:0000902; GO:0060830; GO:0060271; GO:0055123; GO:0042471; GO:0031076; GO:0048701; GO:0030326; GO:0008406; GO:0001701; GO:0035721; GO:0061055; GO:0050877; GO:1903441; GO:0061512; GO:0065003; GO:0007224; GO:0060831
isogroup279107	Q3UGP8	GO:0005789; GO:0016021; GO:0005886; GO:0106073; GO:0004583; GO:0060117; GO:0006488; GO:0071805; GO:0007605
isogroup178076	Q3UHX9	GO:0000777; GO:0005737; GO:0000776; GO:0072686; GO:0031616; GO:0008168; GO:0035198; GO:0007049; GO:0051301; GO:0051661; GO:0010608; GO:0035196
isogroup46030	Q3UHX9	GO:0000777; GO:0005737; GO:0000776; GO:0072686; GO:0031616; GO:0008168; GO:0035198; GO:0007049; GO:0051301; GO:0051661; GO:0010608; GO:0035196
isogroup231283	Q3UIR3	GO:0005737; GO:0005829; GO:0031901; GO:0005765; GO:0005764; GO:0005654; GO:0005634; GO:0032991; GO:0008047; GO:0019899; GO:0004857; GO:0042393; GO:0046872; GO:0097677; GO:0044389; GO:0004842; GO:0006974; GO:0051607; GO:0006302; GO:0008333; GO:0033522; GO:0033523; GO:0010390; GO:0045087; GO:0051444; GO:0007219; GO:0035563; GO:0002230; GO:2001034; GO:1901666; GO:0032092; GO:1902966; GO:1900182; GO:2000646; GO:0045893; GO:0051865; GO:0070936; GO:0015031; GO:0006511
isogroup21983	Q3UJK4	GO:0043231; GO:0005525; GO:0003924; GO:0003746; GO:0006414
isogroup264405	Q3UJK4	GO:0043231; GO:0005525; GO:0003924; GO:0003746; GO:0006414
isogroup309572	Q3UJK4	GO:0043231; GO:0005525; GO:0003924; GO:0003746; GO:0006414
isogroup49078	Q3UJK4	GO:0043231; GO:0005525; GO:0003924; GO:0003746; GO:0006414
isogroup157180	Q3ULD5	GO:1905202; GO:0005759; GO:0005739; GO:0005524; GO:0004485; GO:0015936; GO:0006552
isogroup431156	Q3ULW8	GO:0005737; GO:0005730; GO:0005634; GO:0035861; GO:0140294; GO:0003950; GO:1990404; GO:0030592; GO:0006302; GO:0045829; GO:1905662; GO:0051106; GO:2001034; GO:0006471; GO:0070213; GO:1990166; GO:0140289; GO:0070212; GO:0060236; GO:0000723
isogroup282869	Q3UM45	GO:0005694; GO:0005634; GO:0007059; GO:0035307
isogroup121333	Q3UMC0	GO:0005737; GO:0005739; GO:0005524; GO:0016887; GO:0007420; GO:0030154; GO:0007283
isogroup229313	Q3UMC0	GO:0005737; GO:0005739; GO:0005524; GO:0016887; GO:0007420; GO:0030154; GO:0007283
isogroup59419	Q3UMC0	GO:0005737; GO:0005739; GO:0005524; GO:0016887; GO:0007420; GO:0030154; GO:0007283
isogroup113711	Q3UMR0	GO:0030659; GO:0005829; GO:0005769; GO:0005770; GO:0005764; GO:0042470; GO:0043005; GO:0005886; GO:0030133; GO:0097422; GO:0005096; GO:0005085; GO:0017137; GO:0000149; GO:0045022; GO:0035646; GO:0035544; GO:0048812; GO:0050775; GO:0010976; GO:0015031; GO:1990126
isogroup119477	Q3UMR0	GO:0030659; GO:0005829; GO:0005769; GO:0005770; GO:0005764; GO:0042470; GO:0043005; GO:0005886; GO:0030133; GO:0097422; GO:0005096; GO:0005085; GO:0017137; GO:0000149; GO:0045022; GO:0035646; GO:0035544; GO:0048812; GO:0050775; GO:0010976; GO:0015031; GO:1990126
isogroup345688	Q3UMR0	GO:0030659; GO:0005829; GO:0005769; GO:0005770; GO:0005764; GO:0042470; GO:0043005; GO:0005886; GO:0030133; GO:0097422; GO:0005096; GO:0005085; GO:0017137; GO:0000149; GO:0045022; GO:0035646; GO:0035544; GO:0048812; GO:0050775; GO:0010976; GO:0015031; GO:1990126
isogroup78960	Q3UMR0	GO:0030659; GO:0005829; GO:0005769; GO:0005770; GO:0005764; GO:0042470; GO:0043005; GO:0005886; GO:0030133; GO:0097422; GO:0005096; GO:0005085; GO:0017137; GO:0000149; GO:0045022; GO:0035646; GO:0035544; GO:0048812; GO:0050775; GO:0010976; GO:0015031; GO:1990126
isogroup267491	Q3UQI9	GO:0016807; GO:1990380; GO:0036459
isogroup79803	Q3UQI9	GO:0016807; GO:1990380; GO:0036459
isogroup299681	Q3URD3	GO:0005615; GO:0016021; GO:0031430; GO:0005815; GO:0042383; GO:0030018; GO:0017048; GO:0006936; GO:0072659; GO:1900825; GO:1902305; GO:1905150
isogroup207049	Q3URE1	GO:0005739; GO:0016878; GO:0005524; GO:0090409; GO:0031957; GO:0006633; GO:0006631; GO:0090410
isogroup2495153	Q3URF8	GO:0097602; GO:0042826; GO:0042802; GO:0045879; GO:0051260; GO:0016567; GO:0040008; GO:0006511
isogroup114962	Q3URY6	noMatch
isogroup124142	Q3URY6	noMatch
isogroup158713	Q3USY0	GO:0016021; GO:0015171; GO:0003333; GO:0006814
